Unnamed: 0,Company,TypeName,Ram,Gpu,Weight,Touchscreen,IPS_display,SSD,HDD,Flash_Storage,Hybrid,Oper_sys,Clock_speed,CPU,ppi,Price
0,Apple,Ultrabook,8.0,Intel,1.37,0,1,128,0,0,0,Mac OS,2.3,Intel Core i5,226.98300468106115,11.175754549129524
1,Apple,Ultrabook,8.0,Intel,1.34,0,0,0,0,128,0,Mac OS,1.8,Intel Core i5,127.67794013309688,10.77677731765335
2,HP,Notebook,8.0,Intel,1.86,0,0,256,0,0,0,No OS/Chrome OS/Android,2.5,Intel Core i5,141.21199808219862,10.329931067029484
3,Apple,Ultrabook,16.0,AMD,1.83,0,1,512,0,0,0,Mac OS,2.7,Intel Core i7,220.53462386625827,11.814475944954545
4,Apple,Ultrabook,8.0,Intel,1.37,0,1,256,0,0,0,Mac OS,3.1,Intel Core i5,226.98300468106115,11.473100972779063
5,Acer,Notebook,4.0,AMD,2.1,0,0,0,500,0,0,Windows 10,3.0,AMD,100.45466986113652,9.967025573340116
6,Apple,Ultrabook,16.0,Intel,2.04,0,1,0,0,256,0,Mac OS,2.2,Intel Core i7,220.53462386625827,11.64410811545818
7,Apple,Ultrabook,8.0,Intel,1.34,0,0,0,0,256,0,Mac OS,1.8,Intel Core i5,127.67794013309688,11.03061499223515
8,Asus,Ultrabook,16.0,Nvidia,1.3,0,0,512,0,0,0,Windows 10,1.8,Intel Core i7,157.3505121487356,11.28544251205692
9,Acer,Ultrabook,8.0,Intel,1.6,0,1,256,0,0,0,Windows 10,1.6,Intel Core i5,157.3505121487356,10.621951541079865
10,HP,Notebook,4.0,Intel,1.86,0,0,0,500,0,0,No OS/Chrome OS/Android,2.5,Intel Core i5,100.45466986113652,9.951658096208996
11,HP,Notebook,4.0,Intel,1.86,0,0,0,500,0,0,No OS/Chrome OS/Android,2.0,Intel Core i3,141.21199808219862,9.81907645733616
12,Apple,Ultrabook,16.0,AMD,1.83,0,1,256,0,0,0,Mac OS,2.8,Intel Core i7,220.53462386625827,11.775302049361828
13,Dell,Notebook,4.0,AMD,2.2,0,0,256,0,0,0,Windows 10,2.0,Intel Core i3,141.21199808219862,10.187966701099125
14,Apple,Ultrabook,8.0,Intel,0.92,0,1,256,0,0,0,Mac OS,1.2,Other Intel Processors,226.4155471693585,11.116330976323743
15,Apple,Ultrabook,8.0,Intel,1.37,0,1,256,0,0,0,Mac OS,2.3,Intel Core i5,226.98300468106115,11.301072237406668
16,Dell,Notebook,8.0,AMD,2.2,0,0,256,0,0,0,Windows 10,2.7,Intel Core i7,141.21199808219862,10.588945244611692
17,Apple,Ultrabook,16.0,AMD,1.83,0,1,512,0,0,0,Mac OS,2.9,Intel Core i7,220.53462386625827,11.933438384721946
18,Lenovo,Notebook,8.0,Nvidia,2.2,0,0,0,1000,0,0,No OS/Chrome OS/Android,2.4,Intel Core i3,141.21199808219862,10.188167121983652
19,Dell,Ultrabook,8.0,Intel,1.22,1,1,128,0,0,0,Windows 10,1.6,Intel Core i5,165.6321180513006,10.862092668762644
20,Asus,Netbook,2.0,Intel,0.98,0,0,0,0,32,0,Windows 10,1.44,Other Intel Processors,135.0942111925629,9.232535429245788
21,Lenovo,Gaming,8.0,Nvidia,2.5,0,1,128,1000,0,0,Windows 10,2.5,Intel Core i5,141.21199808219862,10.882315804880689
22,HP,Notebook,4.0,AMD,1.86,0,0,0,500,0,0,No OS/Chrome OS/Android,1.5,AMD,100.45466986113652,9.528520611153752
23,Dell,2 in 1 Convertible,8.0,Intel,1.62,1,0,256,0,0,0,Windows 10,1.6,Intel Core i5,165.6321180513006,10.683645110085203
24,HP,Ultrabook,8.0,Intel,1.91,0,0,256,0,0,0,Windows 10,1.8,Intel Core i7,141.21199808219862,10.46628456073464
25,Dell,Notebook,4.0,Intel,2.3,0,0,0,1000,0,0,Windows 10,2.0,Intel Core i3,100.45466986113652,10.012572388296086
26,Apple,Ultrabook,8.0,Intel,1.35,0,0,0,0,128,0,Mac OS,1.6,Intel Core i5,127.67794013309688,10.977716980635757
27,Dell,Notebook,8.0,AMD,2.2,0,0,256,0,0,0,Windows 10,1.6,Intel Core i5,141.21199808219862,10.660172753900062
28,Dell,Ultrabook,8.0,Intel,1.88,0,0,256,0,0,0,Windows 10,1.9,Intel Core i7,141.21199808219862,11.144140923496169
29,HP,Notebook,8.0,Nvidia,2.5,0,0,0,1000,0,0,Windows 10,1.6,Intel Core i5,127.33567457123112,10.773501439207063
30,Chuwi,Notebook,4.0,Intel,1.89,0,0,0,0,64,0,Windows 10,1.44,Other Intel Processors,141.21199808219862,9.476778419617322
31,Asus,Notebook,2.0,AMD,1.65,0,0,0,0,32,0,Windows 10,1.5,AMD,111.93520355955212,9.268865850956626
32,HP,Notebook,4.0,AMD,2.71,0,0,0,500,0,0,Windows 10,2.5,AMD,127.33567457123112,10.060060439307303
33,Dell,Ultrabook,16.0,Intel,1.2,1,0,512,0,0,0,Windows 10,1.8,Intel Core i7,276.053530085501,11.508719833687696
34,Apple,Ultrabook,8.0,Intel,1.35,0,0,0,0,256,0,Mac OS,1.6,Intel Core i5,127.67794013309688,10.881314302543595
35,Lenovo,Notebook,4.0,Intel,1.44,0,0,0,0,64,0,Windows 10,1.1,Other Intel Processors,111.93520355955212,9.49301392269684
36,Acer,Notebook,4.0,Intel,2.1,0,0,0,1000,0,0,Linux,2.7,Intel Core i3,100.45466986113652,9.880922874286703
37,Dell,Notebook,8.0,AMD,2.8,0,1,128,1000,0,0,Windows 10,1.6,Intel Core i5,127.33567457123112,10.862092668762644
38,HP,Notebook,4.0,Intel,1.86,0,0,0,1000,0,0,Windows 10,2.5,Intel Core i5,100.45466986113652,10.167289367847482
39,HP,Notebook,8.0,Nvidia,2.1,0,0,256,0,0,0,Windows 10,1.6,Intel Core i5,141.21199808219862,10.754345923917311
40,Asus,Notebook,4.0,Intel,2.0,0,0,0,1000,0,0,Linux,2.0,Intel Core i3,141.21199808219862,9.93914036985058
41,Dell,Gaming,16.0,Nvidia,2.65,0,1,256,1000,0,0,Windows 10,2.8,Intel Core i7,141.21199808219862,11.288114524334732
42,Asus,Notebook,8.0,Nvidia,2.3,0,0,0,1000,0,0,Linux,2.5,Intel Core i5,100.45466986113652,10.235123369655367
43,Acer,Notebook,4.0,Intel,2.2,0,1,256,0,0,0,Windows 10,1.6,Intel Core i5,141.21199808219862,10.500590684075595
44,Dell,2 in 1 Convertible,12.0,Nvidia,2.77,1,0,0,1000,0,0,Windows 10,1.6,Intel Core i5,127.33567457123112,10.882315804880689
45,Apple,Ultrabook,8.0,Intel,1.37,0,1,256,0,0,0,Mac OS,2.0,Intel Core i5,226.98300468106115,11.233268703392175
46,Lenovo,Notebook,4.0,Intel,2.2,0,0,128,0,0,0,No OS/Chrome OS/Android,2.0,Intel Core i3,100.45466986113652,9.88635767027266
47,Asus,Gaming,8.0,AMD,3.2,0,0,256,1000,0,0,Windows 10,3.0,AMD,127.33567457123112,11.144911042902732
48,Dell,Notebook,4.0,AMD,2.3,0,0,256,0,0,0,Windows 10,2.5,Intel Core i5,141.21199808219862,10.435465480609668
49,Asus,Notebook,4.0,Nvidia,2.8,0,0,0,1000,0,0,Windows 10,1.1,Other Intel Processors,90.58340172449304,10.11974666035778
50,Lenovo,2 in 1 Convertible,4.0,Intel,0.69,1,1,0,0,64,0,No OS/Chrome OS/Android,1.44,Other Intel Processors,224.1738090785728,9.74075212901698
51,Acer,Notebook,8.0,Nvidia,2.2,0,1,256,0,0,0,Windows 10,1.8,Intel Core i7,141.21199808219862,10.71015268620508
52,HP,Notebook,4.0,AMD,1.86,0,0,256,0,0,0,Windows 10,2.5,AMD,141.21199808219862,9.963243430044656
53,HP,Notebook,8.0,Intel,1.49,0,0,512,0,0,0,Windows 10,1.8,Intel Core i7,165.6321180513006,10.981350045485636
54,Acer,Notebook,4.0,Intel,2.4,0,0,0,1000,0,0,Windows 10,2.4,Intel Core i3,100.45466986113652,9.92620357881986
55,Dell,Notebook,8.0,AMD,2.13,0,0,256,0,0,0,Windows 10,1.8,Intel Core i7,141.21199808219862,10.619090308798832
56,HP,Notebook,4.0,Intel,1.91,0,0,128,0,0,0,Windows 10,2.0,Intel Core i3,141.21199808219862,10.060060439307303
57,Asus,Notebook,4.0,Intel,2.0,0,0,256,0,0,0,Windows 10,2.5,Intel Core i5,100.45466986113652,10.349204995339194
58,MSI,Gaming,16.0,Nvidia,2.43,0,0,256,2000,0,0,Windows 10,2.8,Intel Core i7,127.33567457123112,11.7789960831843
59,Asus,Notebook,4.0,Intel,2.0,0,0,256,0,0,0,Linux,2.0,Intel Core i3,141.21199808219862,10.003839546462832
60,Dell,Notebook,16.0,AMD,2.8,0,0,256,2000,0,0,Windows 10,1.8,Intel Core i7,127.33567457123112,11.144911042902732
61,Dell,Ultrabook,8.0,Intel,1.7,0,0,256,0,0,0,Windows 10,1.6,Intel Core i5,157.3505121487356,10.754345923917311
62,Lenovo,Notebook,8.0,Intel,1.7,0,1,256,0,0,0,No OS/Chrome OS/Android,2.7,Intel Core i3,157.3505121487356,10.370822624347584
63,Asus,Notebook,8.0,Intel,1.4,0,0,256,0,0,0,Windows 10,1.6,Intel Core i5,157.3505121487356,10.822504165817511
64,HP,Notebook,8.0,Intel,1.86,0,0,256,0,0,0,Windows 10,2.5,Intel Core i5,141.21199808219862,10.51225262382344
65,Asus,Ultrabook,16.0,Nvidia,1.8,0,0,512,0,0,0,Windows 10,2.8,Intel Core i7,141.21199808219862,11.56792715475193
66,HP,Notebook,4.0,AMD,1.86,0,0,0,500,0,0,Windows 10,2.0,Intel Core i3,100.45466986113652,10.059354039524033
67,HP,Notebook,4.0,Intel,1.44,0,0,32,0,0,0,Windows 10,1.6,Other Intel Processors,111.93520355955212,9.409283029786373
68,Lenovo,Notebook,4.0,Intel,1.9,0,0,0,1000,0,0,Windows 10,2.5,Intel Core i5,141.21199808219862,10.283659467741664
69,Asus,Gaming,12.0,Nvidia,3.0,0,0,0,1000,0,0,Linux,2.8,Intel Core i7,127.33567457123112,10.83096982484206
70,Microsoft,Ultrabook,4.0,Intel,1.252,1,0,128,0,0,0,Windows 10,2.5,Intel Core i5,200.84255993695703,10.968576149165091
71,Dell,Ultrabook,8.0,AMD,1.4,0,1,256,0,0,0,Windows 10,1.8,Intel Core i7,165.6321180513006,10.837272366712863
72,Dell,Notebook,8.0,AMD,2.2,0,0,256,0,0,0,Windows 10,1.8,Intel Core i7,141.21199808219862,10.744054237880762
73,MSI,Gaming,8.0,Nvidia,2.7,0,0,128,1000,0,0,Windows 10,2.5,Intel Core i5,127.33567457123112,10.974070668482735
74,Acer,Notebook,8.0,Intel,2.1,0,0,0,1000,0,0,Windows 10,2.0,Intel Core i3,111.93520355955212,9.93914036985058
75,Asus,Gaming,8.0,Nvidia,2.2,0,0,0,1000,0,0,Windows 10,2.8,Intel Core i7,141.21199808219862,10.83096982484206
76,Lenovo,Notebook,8.0,Intel,2.2,0,0,0,2000,0,0,No OS/Chrome OS/Android,2.5,Intel Core i5,141.21199808219862,10.227464909398025
77,Dell,Notebook,8.0,Intel,2.02,0,0,128,1000,0,0,Windows 10,1.8,Intel Core i7,141.21199808219862,10.726662495168894
78,Acer,Notebook,4.0,Nvidia,2.2,0,0,0,1000,0,0,Windows 10,2.7,Intel Core i3,141.21199808219862,10.2484380327783
79,HP,Notebook,8.0,Nvidia,2.5,0,0,128,1000,0,0,Windows 10,1.6,Intel Core i5,127.33567457123112,10.860047678274915
80,Dell,Ultrabook,8.0,Intel,1.88,0,1,256,0,0,0,Windows 10,1.6,Intel Core i5,141.21199808219862,10.975129468486722
81,Apple,Ultrabook,8.0,Intel,0.92,0,1,512,0,0,0,Mac OS,1.3,Intel Core i5,226.4155471693585,11.295425956041104
82,HP,Notebook,8.0,Intel,1.63,0,0,256,0,0,0,Windows 10,1.6,Intel Core i5,157.3505121487356,10.732493415479688
83,Lenovo,Notebook,4.0,AMD,2.2,0,0,128,0,0,0,Windows 10,2.5,AMD,141.21199808219862,9.964522443121997
84,Acer,Notebook,4.0,AMD,2.1,0,0,0,1000,0,0,Windows 10,3.0,AMD,100.45466986113652,9.954446791133256
85,Dell,Gaming,16.0,Nvidia,2.65,0,1,128,1000,0,0,Windows 10,2.8,Intel Core i7,141.21199808219862,11.18267988243989
86,HP,Ultrabook,8.0,Nvidia,1.83,0,1,256,0,0,0,Windows 10,1.8,Intel Core i7,141.21199808219862,10.525211768465944
87,HP,Notebook,8.0,Intel,1.96,0,0,256,0,0,0,Windows 10,2.5,Intel Core i5,141.21199808219862,10.370805929717411
88,Asus,Gaming,16.0,Nvidia,2.2,0,1,128,1000,0,0,Windows 10,2.8,Intel Core i7,141.21199808219862,11.254189968552817
89,Dell,Ultrabook,8.0,Intel,1.21,0,1,256,0,0,0,Windows 10,1.8,Intel Core i7,165.6321180513006,11.383485348791732
90,Asus,Gaming,8.0,AMD,2.45,0,0,0,1000,0,0,Windows 10,3.0,AMD,141.21199808219862,10.525211768465944
91,Acer,Notebook,8.0,Nvidia,2.2,0,0,0,1000,0,0,Windows 10,1.8,Intel Core i7,141.21199808219862,10.510802297245792
92,HP,Notebook,16.0,Intel,1.49,0,0,512,0,0,0,Windows 10,1.8,Intel Core i7,165.6321180513006,11.063134731790107
93,Dell,Gaming,8.0,Nvidia,2.65,0,0,256,0,0,0,Windows 10,2.5,Intel Core i5,141.21199808219862,11.061462490597744
94,Asus,Ultrabook,8.0,Intel,1.25,0,0,256,0,0,0,Windows 10,2.7,Intel Core i7,157.3505121487356,10.931153634628432
95,Acer,2 in 1 Convertible,8.0,Intel,1.5,1,1,256,0,0,0,Windows 10,1.6,Intel Core i5,165.6321180513006,10.717261720884188
96,Dell,Notebook,8.0,AMD,2.2,0,0,0,1000,0,0,Linux,2.7,Intel Core i7,141.21199808219862,10.37232400089118
97,Dell,Notebook,4.0,AMD,2.2,0,0,256,0,0,0,Linux,2.0,Intel Core i3,141.21199808219862,10.159709917169616
98,Asus,Notebook,6.0,Nvidia,2.0,0,0,256,0,0,0,Windows 10,2.4,Intel Core i3,141.21199808219862,10.333403292740233
99,HP,Gaming,12.0,Nvidia,2.62,0,1,128,1000,0,0,Windows 10,2.8,Intel Core i7,141.21199808219862,11.105659536357711
100,HP,Notebook,8.0,AMD,1.91,0,0,256,0,0,0,Windows 10,2.7,Intel Core i7,141.21199808219862,10.55342238395318
101,HP,Notebook,4.0,AMD,2.1,0,0,0,500,0,0,Windows 10,1.5,AMD,141.21199808219862,9.83063294843456
102,Dell,Notebook,8.0,AMD,2.2,0,0,0,1000,0,0,Linux,1.6,Intel Core i5,141.21199808219862,10.447907320733034
103,HP,Ultrabook,8.0,Nvidia,1.38,0,1,256,0,0,0,Windows 10,2.7,Intel Core i7,165.6321180513006,10.99575173454406
104,Microsoft,Ultrabook,8.0,Intel,1.252,1,0,256,0,0,0,Windows 10,2.5,Intel Core i5,200.84255993695703,11.17598591917709
105,HP,Notebook,6.0,Nvidia,1.58,0,1,256,0,0,0,Windows 10,2.5,Intel Core i5,157.3505121487356,10.46628456073464
106,Lenovo,Notebook,4.0,Intel,1.85,0,0,0,1000,0,0,Windows 10,2.0,Intel Core i3,141.21199808219862,10.003598553570956
107,Asus,Ultrabook,8.0,Nvidia,1.3,0,1,256,0,0,0,Windows 10,2.7,Intel Core i7,157.3505121487356,11.05978744833005
108,MSI,Gaming,16.0,Nvidia,2.2,0,0,256,1000,0,0,Windows 10,2.8,Intel Core i7,141.21199808219862,11.144911042902732
109,Lenovo,Notebook,8.0,Intel,1.58,0,1,256,0,0,0,Windows 10,2.7,Intel Core i7,157.3505121487356,11.275358392990295
110,Asus,Ultrabook,16.0,Nvidia,1.5,0,0,256,1000,0,0,Windows 10,1.8,Intel Core i7,141.21199808219862,11.116014069333293
111,Dell,Ultrabook,8.0,Intel,1.23,1,0,256,0,0,0,Windows 10,2.4,Intel Core i7,276.053530085501,11.204674904025437
112,Lenovo,2 in 1 Convertible,8.0,Intel,1.37,1,1,256,0,0,0,Windows 10,2.5,Intel Core i5,165.6321180513006,11.219074000897615
113,HP,Notebook,4.0,Intel,1.63,0,1,0,500,0,0,Windows 10,1.6,Intel Core i5,111.93520355955212,10.55758616512496
114,Dell,Ultrabook,8.0,Intel,1.21,0,1,256,0,0,0,Windows 10,1.6,Intel Core i5,165.6321180513006,11.37128263483418
115,HP,2 in 1 Convertible,8.0,Intel,1.26,1,1,256,0,0,0,Windows 10,1.6,Intel Core i5,165.6321180513006,11.219066852909238
116,HP,Notebook,8.0,Intel,1.63,0,0,512,0,0,0,Windows 10,1.8,Intel Core i7,157.3505121487356,10.963974208231726
117,Dell,Notebook,8.0,Nvidia,2.16,0,1,256,1000,0,0,Windows 10,1.8,Intel Core i7,141.21199808219862,11.005825930702713
118,Asus,Notebook,4.0,Nvidia,2.0,0,0,0,1000,0,0,Windows 10,2.0,Intel Core i3,127.33567457123112,10.310615277730191
119,Asus,Notebook,8.0,Nvidia,1.7,0,0,256,0,0,0,Windows 10,1.8,Intel Core i7,141.21199808219862,10.994857679947176
120,Acer,Notebook,6.0,Intel,2.1,1,1,0,1000,0,0,Windows 10,2.4,Intel Core i3,141.21199808219862,10.147261623643049
121,MSI,Gaming,16.0,Nvidia,1.8,0,0,256,2000,0,0,Windows 10,2.8,Intel Core i7,141.21199808219862,11.690461589827628
122,Lenovo,Notebook,8.0,Nvidia,2.2,0,0,256,0,0,0,No OS/Chrome OS/Android,2.5,Intel Core i5,141.21199808219862,10.419692282932576
123,HP,Notebook,16.0,Nvidia,2.5,0,0,512,0,0,0,Windows 10,1.8,Intel Core i7,127.33567457123112,11.123120297421588
124,Acer,Notebook,4.0,AMD,2.1,0,0,256,0,0,0,Windows 10,3.0,AMD,100.45466986113652,10.087028365734811
125,HP,Notebook,4.0,Intel,1.86,0,0,0,500,0,0,No OS/Chrome OS/Android,1.6,Other Intel Processors,100.45466986113652,9.532389087931673
126,HP,Notebook,8.0,Intel,1.63,0,0,0,1000,0,0,Windows 10,1.6,Intel Core i5,157.3505121487356,10.675061366393813
127,Asus,Notebook,4.0,AMD,1.65,0,0,64,0,0,0,Windows 10,1.5,AMD,111.93520355955212,9.603146168052769
128,Dell,Notebook,16.0,AMD,2.8,0,0,256,2000,0,0,Windows 10,1.8,Intel Core i7,127.33567457123112,11.216927309554451
129,HP,Notebook,8.0,Intel,2.5,0,0,256,0,0,0,Windows 10,1.6,Intel Core i5,127.33567457123112,10.808592759018332
130,Dell,Notebook,8.0,AMD,2.36,0,0,0,1000,0,0,Windows 10,2.5,Intel Core i5,100.45466986113652,10.435449831034946
131,Dell,Notebook,4.0,AMD,2.2,0,0,0,1000,0,0,Windows 10,2.0,Intel Core i3,141.21199808219862,10.082583913974387
132,Acer,Ultrabook,8.0,Intel,1.6,0,1,256,0,0,0,Windows 10,1.8,Intel Core i7,157.3505121487356,10.760018088869778
133,Acer,Notebook,4.0,Nvidia,2.2,0,0,256,0,0,0,Windows 10,2.7,Intel Core i3,141.21199808219862,10.324700017611931
134,HP,Notebook,8.0,Intel,2.05,0,0,0,1000,0,0,Windows 10,2.7,Intel Core i7,100.45466986113652,10.369151780182763
135,HP,Notebook,8.0,Intel,1.63,0,0,256,0,0,0,Windows 10,1.8,Intel Core i7,157.3505121487356,10.87124372398
136,Lenovo,Notebook,4.0,Intel,1.9,0,0,0,1000,0,0,No OS/Chrome OS/Android,1.1,Other Intel Processors,100.45466986113652,9.506417665734745
137,Asus,Gaming,8.0,Nvidia,3.0,0,0,128,1000,0,0,Windows 10,2.5,Intel Core i5,127.33567457123112,10.81931097523836
138,Lenovo,Notebook,4.0,Nvidia,2.2,0,0,0,1000,0,0,No OS/Chrome OS/Android,2.5,Intel Core i5,141.21199808219862,10.188167121983652
139,HP,Notebook,4.0,Intel,1.32,0,1,256,0,0,0,Windows 10,2.5,Intel Core i5,165.6321180513006,10.525211768465944
140,Acer,Notebook,4.0,Nvidia,3.0,0,1,0,1000,0,0,Windows 10,2.7,Intel Core i3,127.33567457123112,10.460196261867386
141,Lenovo,Notebook,8.0,AMD,1.75,0,1,256,0,0,0,Windows 10,1.6,Intel Core i5,157.3505121487356,10.99308509015976
142,Lenovo,Gaming,8.0,Nvidia,2.4,0,1,256,0,0,0,No OS/Chrome OS/Android,2.8,Intel Core i7,141.21199808219862,10.742904151497523
143,Toshiba,Notebook,4.0,Intel,2.1,0,0,0,500,0,0,Windows 10,2.3,Intel Core i5,100.45466986113652,10.375818471540954
144,HP,Notebook,4.0,AMD,1.86,0,0,256,0,0,0,Windows 10,2.5,AMD,100.45466986113652,9.88635767027266
145,Asus,Ultrabook,8.0,Intel,1.25,0,0,256,0,0,0,Windows 10,1.8,Intel Core i7,157.3505121487356,10.977716980635757
146,HP,Ultrabook,8.0,Intel,0.97,1,1,512,0,0,0,Windows 10,1.2,Other Intel Processors,352.4651472131677,11.583439099510642
147,Asus,Notebook,4.0,Intel,2.0,0,0,0,1000,0,0,Windows 10,1.1,Other Intel Processors,141.21199808219862,9.816202683605532
148,MSI,Gaming,16.0,Nvidia,2.9,0,0,256,1000,0,0,Windows 10,2.8,Intel Core i7,127.33567457123112,11.590859366057948
149,Acer,Notebook,4.0,Intel,2.1,0,0,0,1000,0,0,Windows 10,2.0,Intel Core i3,100.45466986113652,10.078119620845705
150,Dell,Gaming,16.0,Nvidia,2.56,0,0,512,0,0,0,Windows 10,2.8,Intel Core i7,141.21199808219862,11.105867681227291
151,Dell,Gaming,8.0,Nvidia,2.62,0,0,0,0,0,1000,Windows 10,2.8,Intel Core i7,141.21199808219862,10.776844060703754
152,Lenovo,Notebook,4.0,Intel,1.9,0,0,128,0,0,0,Windows 10,2.5,Intel Core i5,100.45466986113652,10.186161103256786
153,MSI,Gaming,16.0,Nvidia,2.8,0,0,256,1000,0,0,Windows 10,2.8,Intel Core i7,127.33567457123112,11.51989313428582
154,HP,Ultrabook,4.0,Intel,1.48,0,0,256,0,0,0,Windows 10,2.7,Intel Core i5,157.3505121487356,10.96212748563856
155,HP,Notebook,6.0,AMD,1.91,0,0,256,0,0,0,Windows 10,1.6,Intel Core i5,141.21199808219862,10.403666298916727
156,Lenovo,2 in 1 Convertible,4.0,Intel,1.74,1,1,256,0,0,0,Windows 10,2.4,Intel Core i3,157.3505121487356,10.419692282932576
157,Asus,2 in 1 Convertible,8.0,Intel,1.1,1,0,256,0,0,0,Windows 10,1.6,Intel Core i5,165.6321180513006,11.157152970844
158,Dell,2 in 1 Convertible,8.0,Intel,1.56,1,0,256,0,0,0,Windows 10,1.8,Intel Core i7,141.21199808219862,10.931153634628432
159,Toshiba,Notebook,4.0,Intel,2.1,0,0,0,500,0,0,Windows 10,2.2,Intel Core i3,100.45466986113652,10.078119620845705
160,Asus,Notebook,4.0,AMD,2.03,0,0,0,1000,0,0,Windows 10,3.0,AMD,100.45466986113652,9.974497588178815
161,Acer,Notebook,4.0,Nvidia,3.0,0,1,256,0,0,0,Windows 10,1.6,Intel Core i5,127.33567457123112,10.666403303650696
162,Dell,Notebook,8.0,AMD,2.13,0,0,256,0,0,0,Windows 10,1.6,Intel Core i5,141.21199808219862,10.56586207442882
163,Lenovo,Gaming,16.0,Nvidia,2.5,0,1,256,0,0,0,Windows 10,2.8,Intel Core i7,141.21199808219862,10.959350991490268
164,Acer,Notebook,4.0,Intel,2.1,0,0,0,1000,0,0,Windows 10,1.1,Other Intel Processors,100.45466986113652,9.827763506006608
165,MSI,Gaming,16.0,Nvidia,2.4,0,1,256,1000,0,0,Windows 10,2.8,Intel Core i7,141.21199808219862,11.470547260182666
166,Acer,Notebook,4.0,Intel,2.1,0,0,0,1000,0,0,Windows 10,1.1,Other Intel Processors,100.45466986113652,9.871367833143674
167,Dell,Gaming,8.0,Nvidia,2.56,0,0,128,1000,0,0,Windows 10,2.8,Intel Core i7,141.21199808219862,10.942047370678033
168,Acer,Notebook,8.0,Nvidia,3.0,0,1,256,0,0,0,Windows 10,1.6,Intel Core i5,127.33567457123112,10.725492220020705
169,HP,Notebook,4.0,Intel,1.49,0,1,0,500,0,0,Windows 10,1.6,Intel Core i5,165.6321180513006,10.60095339424009
170,Huawei,Ultrabook,8.0,Intel,1.05,0,1,256,0,0,0,Windows 10,2.5,Intel Core i5,199.69207064108247,11.18267988243989
171,HP,Notebook,6.0,AMD,2.71,0,1,0,2000,0,0,Windows 10,2.5,Intel Core i5,127.33567457123112,10.525211768465944
172,Lenovo,Notebook,4.0,AMD,2.2,0,0,0,500,0,0,No OS/Chrome OS/Android,2.9,AMD,100.45466986113652,9.70890230312988
173,Toshiba,Notebook,4.0,Intel,2.0,0,0,0,500,0,0,Windows 10,2.4,Intel Core i3,100.45466986113652,10.167923515707006
174,HP,Notebook,8.0,Nvidia,2.5,0,0,256,0,0,0,Windows 10,1.6,Intel Core i5,127.33567457123112,10.803190260734986
175,Dell,Notebook,8.0,Intel,2.3,0,0,0,1000,0,0,Windows 10,2.4,Intel Core i3,100.45466986113652,10.104611236292678
176,Acer,Notebook,4.0,Intel,2.1,0,0,128,0,0,0,Windows 10,2.0,Intel Core i3,100.45466986113652,10.082583913974387
177,MSI,Gaming,32.0,Nvidia,4.4,0,0,512,1000,0,0,Windows 10,2.9,Intel Core i7,119.7232157653423,11.912578515747589
178,Lenovo,Notebook,8.0,AMD,1.9,0,0,128,1000,0,0,Windows 10,2.5,Intel Core i5,141.21199808219862,10.676292135779944
179,HP,2 in 1 Convertible,8.0,Intel,1.29,1,1,256,0,0,0,Windows 10,1.6,Intel Core i5,331.2642361026012,11.288114524334732
180,Dell,Notebook,16.0,AMD,2.02,0,0,256,2000,0,0,Linux,1.8,Intel Core i7,141.21199808219862,10.931153634628432
181,Dell,Ultrabook,8.0,Intel,1.23,0,0,256,0,0,0,Windows 10,1.6,Intel Core i5,165.6321180513006,11.219074000897615
182,Lenovo,2 in 1 Convertible,16.0,Intel,1.4,1,1,512,0,0,0,Windows 10,1.8,Intel Core i7,316.96506044349616,11.49796125761926
183,Toshiba,Notebook,8.0,Intel,2.0,0,0,128,0,0,0,Windows 10,2.5,Intel Core i5,100.45466986113652,10.651384247866982
184,Xiaomi,Notebook,8.0,Nvidia,1.95,0,1,256,0,0,0,No OS/Chrome OS/Android,1.6,Intel Core i5,141.21199808219862,11.064804181259648
185,Dell,Notebook,16.0,Nvidia,2.77,1,0,512,0,0,0,Windows 10,1.8,Intel Core i7,127.33567457123112,11.320925866649002
186,Dell,Notebook,16.0,Nvidia,2.06,1,0,512,0,0,0,Windows 10,2.8,Intel Core i7,282.42399616439724,11.757534260666516
187,Lenovo,Gaming,8.0,Nvidia,2.4,0,1,256,0,0,0,No OS/Chrome OS/Android,2.5,Intel Core i5,141.21199808219862,10.633572072102885
188,Acer,Ultrabook,8.0,Intel,1.12,0,1,256,0,0,0,Windows 10,1.2,Intel Core i5,165.6321180513006,10.872255357854844
189,Dell,Notebook,8.0,AMD,2.8,0,0,128,1000,0,0,Windows 10,1.8,Intel Core i7,127.33567457123112,10.964896292206694
190,Lenovo,2 in 1 Convertible,16.0,Intel,1.42,1,0,1000,0,0,0,Windows 10,2.7,Intel Core i7,209.8006828649808,11.921470624845266
191,Vero,Notebook,4.0,Intel,1.3,0,1,0,0,32,0,Windows 10,1.1,Other Intel Processors,157.3505121487356,9.536242657247662
192,Xiaomi,Ultrabook,8.0,Nvidia,1.3,0,1,256,0,0,0,No OS/Chrome OS/Android,2.5,Intel Core i5,165.6321180513006,10.883216300213936
193,Lenovo,Notebook,8.0,Nvidia,2.8,0,0,256,0,0,0,No OS/Chrome OS/Android,1.6,Intel Core i5,106.11306214269258,10.523780128994506
